NRIC,age,gender,job_industry,income
S6491401M,56,female,real_estate_services,4212
S6491545E,56,male,heal_social_services,6143
S6491894Q,56,male,arts_entertainment_recreation,3955
S6491918P,56,male,transportation_storage,3000
S6492512J,56,male,accommodation_food_services,2560
S6492528C,56,female,arts_entertainment_recreation,3422
S6492972A,56,female,manufacturing,3900
S6492976Y,56,male,manufacturing,5070
S6493300G,56,female,arts_entertainment_recreation,3422
S6493650R,56,female,public_administration_education,5485
S6493934L,56,male,information_communications,6435
S6494328T,56,female,transportation_storage,3803
S6494339O,56,female,construction,3803
S6494753M,56,male,administrative_support_services,2535
S6494919L,56,female,financial_insurance_services,6093
S6495620B,56,male,construction,4241
S6498174S,56,male,financial_insurance_services,7583
S6498182G,56,male,construction,4241
S6498555J,56,female,manufacturing,3900
S6499092I,56,male,construction,4241
S6499465U,56,male,arts_entertainment_recreation,3955
S6499628R,56,male,manufacturing,5070
S6499628W,56,female,heal_social_services,3803
S6499958E,56,female,arts_entertainment_recreation,3422
S6500729O,55,female,accommodation_food_services,2008
S6501078T,55,female,public_administration_education,5485
S6502296P,55,male,others,4332
S6502657E,55,male,manufacturing,5070
S6505274G,55,female,arts_entertainment_recreation,3422
S6505289B,55,male,information_communications,6435
S6505546V,55,female,heal_social_services,3803
S6505581J,55,female,construction,3803
S6505954Y,55,male,administrative_support_services,2535
S6506378R,55,female,professional_services,5070
S6506406T,55,male,public_administration_education,6581
S6507187U,55,female,administrative_support_services,2583
S6507379Y,55,male,information_communications,6435
S6507551Y,55,female,construction,3803
S6511202M,55,female,manufacturing,3900
S6511806B,55,male,others,4332
S6512420K,55,male,professional_services,6110
S6512790Z,55,male,administrative_support_services,2535
S6512868A,55,female,arts_entertainment_recreation,3422
S6513433J,55,male,manufacturing,5070
S6514312R,55,female,transportation_storage,3803
S6515779I,55,male,public_administration_education,6581
S6516675K,55,male,professional_services,6110
S6516703E,55,female,transportation_storage,3803
S6517323A,55,female,real_estate_services,4212
S6517502Q,55,male,financial_insurance_services,7583
S6517527A,55,male,others,4332
S6517937Z,55,male,construction,4241
S6518229L,55,female,administrative_support_services,2583
S6519917Q,55,female,transportation_storage,3803
S6520830Z,55,female,financial_insurance_services,6093
S6520961I,55,female,accommodation_food_services,2008
S6521286I,55,male,construction,4241
S6523044P,55,male,financial_insurance_services,7583
S6524266X,55,female,manufacturing,3900
S6524500B,55,female,information_communications,5070
S6525175Y,55,male,heal_social_services,6143
S6525694K,55,male,heal_social_services,6143
S6525795U,55,male,construction,4241
S6525830K,55,female,heal_social_services,3803
S6526689R,55,male,information_communications,6435
S6526692J,55,male,others,4332
S6527001Y,55,male,public_administration_education,6581
S6527187Y,55,female,construction,3803
S6527484B,55,male,heal_social_services,6143
S6527631T,55,male,real_estate_services,4706
S6528415U,55,female,real_estate_services,4212
S6529052G,55,female,professional_services,5070
S6530350D,55,female,professional_services,5070
S6530504M,55,female,information_communications,5070
S6530793N,55,female,arts_entertainment_recreation,3422
S6531048Y,55,male,public_administration_education,6581
S6531144Y,55,male,manufacturing,5070
S6531195U,55,female,arts_entertainment_recreation,3422
S6533160Q,55,male,accommodation_food_services,2560
S6533400R,55,male,wholesale_retail_trade,4505
S6534429Z,55,male,information_communications,6435
S6536774E,55,male,financial_insurance_services,7583
S6536980I,55,male,administrative_support_services,2535
S6537403S,55,male,financial_insurance_services,7583
S6537576Z,55,female,real_estate_services,4212
S6538144O,55,male,accommodation_food_services,2560
S6538449E,55,female,information_communications,5070
S6539285I,55,male,wholesale_retail_trade,4505
S6539682L,55,male,others,4332
S6540367H,55,female,wholesale_retail_trade,3675
S6540773N,55,male,others,4332
S6541212K,55,female,real_estate_services,4212
S6541281R,55,female,administrative_support_services,2583
S6541990G,55,male,administrative_support_services,2535
S6542276O,55,male,arts_entertainment_recreation,3955
S6542818J,55,female,transportation_storage,3803
S6543361T,55,male,transportation_storage,3000
S6543798B,55,female,others,4377
S6543887J,55,male,construction,4241
S6544342Z,55,male,public_administration_education,6581
S6544375I,55,female,information_communications,5070
S6544580A,55,female,arts_entertainment_recreation,3422
S6545099D,55,female,public_administration_education,5485
S6545749C,55,male,construction,4241
S6545786Z,55,female,public_administration_education,5485
S6545793N,55,female,financial_insurance_services,6093
S6546586D,55,male,others,4332
S6547093K,55,female,manufacturing,3900
S6547405W,55,female,financial_insurance_services,6093
S6548048C,55,male,real_estate_services,4706
S6548272X,55,female,real_estate_services,4212
S6549983Z,55,male,arts_entertainment_recreation,3955
S6550566W,55,female,information_communications,5070
S6551487Y,55,female,accommodation_food_services,2008
S6551735B,55,male,information_communications,6435
S6552330C,55,female,transportation_storage,3803
S6552416F,55,female,public_administration_education,5485
S6552417X,55,female,wholesale_retail_trade,3675
S6552618O,55,female,others,4377
S6552785E,55,female,transportation_storage,3803
S6553093E,55,male,information_communications,6435
S6553504X,55,male,real_estate_services,4706
S6553793K,55,female,arts_entertainment_recreation,3422
S6555109J,55,male,construction,4241
S6555129L,55,female,construction,3803
S6555564C,55,female,others,4377
S6555826C,55,female,construction,3803
S6556048I,55,male,wholesale_retail_trade,4505
S6556142N,55,male,transportation_storage,3000
S6557202D,55,male,construction,4241
S6557471B,55,female,heal_social_services,3803
S6557883B,55,male,wholesale_retail_trade,4505
S6557891Z,55,female,administrative_support_services,2583
S6557897S,55,male,professional_services,6110
S6558263N,55,male,heal_social_services,6143
S6559187S,55,female,administrative_support_services,2583
S6559726Z,55,female,public_administration_education,5485
S6559862O,55,male,accommodation_food_services,2560
S6559991J,55,male,wholesale_retail_trade,4505
S6561855U,55,male,transportation_storage,3000
S6561946R,55,male,heal_social_services,6143
S6562155T,55,male,transportation_storage,3000
S6562305Q,55,female,arts_entertainment_recreation,3422
S6562525G,55,female,arts_entertainment_recreation,3422
S6563412E,55,female,accommodation_food_services,2008
S6563531A,55,female,arts_entertainment_recreation,3422
S6564952N,55,female,administrative_support_services,2583
S6565196K,55,male,information_communications,6435
S6565431Q,55,male,real_estate_services,4706
S6565600T,55,male,manufacturing,5070
S6566203D,55,female,manufacturing,3900
S6566777D,55,male,financial_insurance_services,7583
S6566815U,55,female,public_administration_education,5485
S6569099Q,55,male,real_estate_services,4706
S6569519E,55,female,manufacturing,3900
S6569804V,55,male,construction,4241
S6569937K,55,female,manufacturing,3900
S6570990F,55,male,construction,4241
S6571670W,55,male,construction,4241
S6572412H,55,female,administrative_support_services,2583
S6572466Q,55,female,construction,3803
S6572479F,55,female,professional_services,5070
S6573645T,55,male,arts_entertainment_recreation,3955
S6573744M,55,male,arts_entertainment_recreation,3955
S6573805A,55,male,real_estate_services,4706
S6574552P,55,female,real_estate_services,4212
S6574782C,55,male,manufacturing,5070
S6574919G,55,female,arts_entertainment_recreation,3422
S6575410G,55,female,manufacturing,3900
S6576580A,55,female,manufacturing,3900
S6576935L,55,male,arts_entertainment_recreation,3955
S6577020M,55,male,information_communications,6435
S6577232A,55,male,wholesale_retail_trade,4505
S6577304G,55,male,heal_social_services,6143
S6577658G,55,female,professional_services,5070
S6578480Y,55,male,wholesale_retail_trade,4505
S6578839Q,55,male,real_estate_services,4706
S6578877M,55,male,wholesale_retail_trade,4505
S6578952I,55,male,professional_services,6110
S6580313U,55,female,information_communications,5070
S6580666W,55,male,financial_insurance_services,7583
S6581584Q,55,female,arts_entertainment_recreation,3422
S6582392M,55,male,heal_social_services,6143
S6582531C,55,male,transportation_storage,3000
S6583018T,55,female,others,4377
S6585164P,55,female,financial_insurance_services,6093
S6585260R,55,female,real_estate_services,4212
S6585368J,55,male,professional_services,6110
S6585991J,55,female,others,4377
S6586477Q,55,male,transportation_storage,3000
S6588321H,55,female,heal_social_services,3803
S6588639W,55,female,construction,3803
S6589283E,55,male,wholesale_retail_trade,4505
S6589723V,55,male,transportation_storage,3000
S6589744T,55,female,real_estate_services,4212
S6592098S,55,male,information_communications,6435
S6592214G,55,male,professional_services,6110
S6592488B,55,female,professional_services,5070
S6593195Q,55,female,financial_insurance_services,6093
S6593244L,55,male,heal_social_services,6143
S6593750F,55,female,real_estate_services,4212
S6593791H,55,female,public_administration_education,5485
S6594598P,55,male,wholesale_retail_trade,4505
S6594883L,55,female,professional_services,5070
S6594892M,55,female,wholesale_retail_trade,3675
S6595019O,55,male,public_administration_education,6581
S6595417F,55,male,financial_insurance_services,7583
S6596234H,55,male,arts_entertainment_recreation,3955
S6597800S,55,male,transportation_storage,3000
S6597841Y,55,female,professional_services,5070
S6598139E,55,female,arts_entertainment_recreation,3422
S6598165F,55,male,information_communications,6435
S6598349K,55,female,information_communications,5070
S6598895Y,55,female,real_estate_services,4212
S6599996N,55,male,wholesale_retail_trade,4505
S6600031T,54,female,administrative_support_services,2583
S6600066P,54,female,administrative_support_services,2583
S6600337G,54,male,public_administration_education,6581
S6605769U,54,male,arts_entertainment_recreation,3955
S6606291I,54,male,manufacturing,5070
S6606305D,54,male,transportation_storage,3000
S6606744G,54,female,transportation_storage,3803
S6607022O,54,female,construction,3803
S6607239O,54,female,accommodation_food_services,2008
S6608360J,54,female,wholesale_retail_trade,3675
S6608814F,54,male,heal_social_services,6143
S6610035S,54,male,real_estate_services,4706
S6610144D,54,male,arts_entertainment_recreation,3955
S6610421M,54,male,others,4332
S6610440F,54,female,arts_entertainment_recreation,3422
S6610503K,54,female,arts_entertainment_recreation,3422
S6610885R,54,male,manufacturing,5070
S6611449P,54,male,arts_entertainment_recreation,3955
S6611755E,54,female,manufacturing,3900
S6612288F,54,female,arts_entertainment_recreation,3422
S6612859L,54,male,accommodation_food_services,2560
S6613360L,54,female,others,4377
S6614050A,54,female,wholesale_retail_trade,3675
S6614616B,54,female,administrative_support_services,2583
S6615294W,54,male,accommodation_food_services,2560
S6615684G,54,male,administrative_support_services,2535
S6615917H,54,male,transportation_storage,3000
S6617091Y,54,female,arts_entertainment_recreation,3422
S6617379R,54,male,others,4332
S6617766L,54,male,public_administration_education,6581
S6617950N,54,male,public_administration_education,6581
S6618411W,54,male,administrative_support_services,2535
S6618836C,54,male,information_communications,6435
S6619092B,54,female,information_communications,5070
S6619376D,54,male,accommodation_food_services,2560
S6620017G,54,female,manufacturing,3900
S6620748P,54,male,transportation_storage,3000
S6621023N,54,male,arts_entertainment_recreation,3955
S6621150F,54,female,manufacturing,3900
S6621540Z,54,male,financial_insurance_services,7583
S6621689S,54,female,transportation_storage,3803
S6622064H,54,male,financial_insurance_services,7583
S6622648Q,54,female,arts_entertainment_recreation,3422
S6624270Y,54,male,administrative_support_services,2535
S6624498Y,54,male,manufacturing,5070
S6624636W,54,male,construction,4241
S6625007H,54,female,information_communications,5070
